model,comparison,baseline_stage,candidate_stage,image_key,page_key,reference,baseline_hypothesis,candidate_hypothesis,baseline_cer,candidate_cer,cer_delta,baseline_wer,candidate_wer,wer_delta,baseline_exact_match,candidate_exact_match,exact_match_delta,baseline_missing_output,candidate_missing_output,missing_output_delta,baseline_runtime,candidate_runtime,runtime_delta
tesseract,run_1_to_run_2,run_1,run_2,test/13/23/7,test_13_23,తన్మయపరిచి,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6284800220018951,0.6185101589999249,-0.009969863001970225
tesseract,run_1_to_run_2,run_1,run_2,test/13/23/8,test_13_23,కిరీటాన్ని,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5937102720054099,0.6822608439997566,0.08855057199434668
tesseract,run_1_to_run_2,run_1,run_2,test/13/23/9,test_13_23,చరిత్రకి,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6218406339903595,0.5899270539994177,-0.0319135799909418
tesseract,run_1_to_run_2,run_1,run_2,test/13/24/1,test_13_24,పనిచేస్తున్న,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6204351780033903,0.604039701000147,-0.016395477003243286
tesseract,run_1_to_run_2,run_1,run_2,test/13/24/10,test_13_24,యజమానుల,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5925716859928798,0.6034692789999099,0.010897593007030082
tesseract,run_1_to_run_2,run_1,run_2,test/13/24/11,test_13_24,కరవయ్యారట,కేర్‌,కేరట్‌ యర,0.7777777777777778,0.7777777777777778,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6089366929954849,0.589222833000349,-0.019713859995135863
tesseract,run_1_to_run_2,run_1,run_2,test/13/24/12,test_13_24,సోదరుడికి,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5713479230034864,0.594920577999801,0.023572654996314668
tesseract,run_1_to_run_2,run_1,run_2,test/13/24/13,test_13_24,అదీ,,అమ,1.0,0.6666666666666666,-0.33333333333333337,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.5443063050042838,0.5208652390001589,-0.023441066004124878
tesseract,run_1_to_run_2,run_1,run_2,test/13/24/14,test_13_24,భాగస్వామ్యం,౮న,ఎ్రాగగన్‌,1.0,0.9090909090909091,-0.09090909090909094,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5948997240047902,0.6064642600003936,0.011564535995603364
tesseract,run_1_to_run_2,run_1,run_2,test/13/24/15,test_13_24,ఖర్చుపెట్టి,మమమ,ఘమువెడ్టూ,1.0,0.6363636363636364,-0.36363636363636365,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5509440839960007,0.5855220460007331,0.0345779620047324
tesseract,run_1_to_run_2,run_1,run_2,test/13/24/16,test_13_24,కొనే,డ్రస్‌,డ్రొసే,1.5,1.0,-0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5162528060027398,0.5474600870002178,0.031207280997477937
tesseract,run_1_to_run_2,run_1,run_2,test/13/24/17,test_13_24,అవార్డులలో,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5960315289994469,0.6432937090003179,0.04726218000087101
tesseract,run_1_to_run_2,run_1,run_2,test/13/24/18,test_13_24,చూసినా,,నూన,1.0,0.6666666666666666,-0.33333333333333337,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.5627385630068602,0.5544771479999326,-0.008261415006927564
tesseract,run_1_to_run_2,run_1,run_2,test/13/24/19,test_13_24,ఇండియాస్థాయిలో,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6250918169971555,0.635427590999825,0.010335774002669496
tesseract,run_1_to_run_2,run_1,run_2,test/13/24/2,test_13_24,చతుర్విధాన్నాలే,,లూ బీ సోలో,1.0,0.9333333333333333,-0.06666666666666665,1.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.6496241179993376,0.6345904939998945,-0.01503362399944308
tesseract,run_1_to_run_2,run_1,run_2,test/13/24/20,test_13_24,తెలుసుకోవడానికి,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6394400650024181,0.7162590309999359,0.07681896599751781
tesseract,run_1_to_run_2,run_1,run_2,test/13/24/21,test_13_24,దిగజారడంతో,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6661062910134206,0.6001839139998992,-0.06592237701352133
tesseract,run_1_to_run_2,run_1,run_2,test/13/24/22,test_13_24,దగ్గిరికి,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6622356189909624,0.5680459679997512,-0.09418965099121124
tesseract,run_1_to_run_2,run_1,run_2,test/13/24/23,test_13_24,కాకీ,రా ర,కార,0.75,0.5,-0.25,2.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7010809820058057,0.5356067610000537,-0.16547422100575204
tesseract,run_1_to_run_2,run_1,run_2,test/13/24/3,test_13_24,నిండిన,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5423218919895589,0.5439450539997779,0.0016231620102189481
tesseract,run_1_to_run_2,run_1,run_2,test/13/24/4,test_13_24,తిరుమలాచార్యుడు,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6574474710068898,0.6646315269999832,0.007184055993093352
tesseract,run_1_to_run_2,run_1,run_2,test/13/24/5,test_13_24,వృద్ధనేత,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5999903780029854,0.5735143259998949,-0.026476052003090444
tesseract,run_1_to_run_2,run_1,run_2,test/13/24/6,test_13_24,చిత్తరువుని,ర శ్రర సుగో,్ర శ్రపుముగో,0.7272727272727273,0.8181818181818182,0.09090909090909094,3.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6041408000019146,0.5788450140007626,-0.02529578600115201
tesseract,run_1_to_run_2,run_1,run_2,test/13/24/7,test_13_24,బడుగులు,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5978373929974623,0.5670868320003137,-0.03075056099714857
tesseract,run_1_to_run_2,run_1,run_2,test/13/24/8,test_13_24,నకిలీలు,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5702866350038676,0.6178817349991732,0.047595099995305645
tesseract,run_1_to_run_2,run_1,run_2,test/13/24/9,test_13_24,అబ్బాయి,,రుం,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.5695951759989839,0.618456664000405,0.048861488001421094
tesseract,run_1_to_run_2,run_1,run_2,test/13/32/1,test_13_32,లోనవుతాడు,లాలూ,లూ డు,0.7777777777777778,0.6666666666666666,-0.11111111111111116,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7645055070024682,0.5759381970001414,-0.18856731000232685
tesseract,run_1_to_run_2,run_1,run_2,test/13/32/10,test_13_32,౯౮,్‌,ళ్‌,1.0,1.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.600752124999417,0.5748958750000384,-0.025856249999378633
tesseract,run_1_to_run_2,run_1,run_2,test/13/32/11,test_13_32,తీసుకోవచ్చు,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6735955579933943,0.6090277479997894,-0.0645678099936049
tesseract,run_1_to_run_2,run_1,run_2,test/13/32/12,test_13_32,తెలుసుకుంటాము,రం,రం,0.9230769230769231,0.9230769230769231,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7265239099942846,0.6034821799994461,-0.12304172999483853
tesseract,run_1_to_run_2,run_1,run_2,test/13/32/13,test_13_32,జాడ్యానికి,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6143115119921276,0.5618902529995466,-0.05242125899258099
tesseract,run_1_to_run_2,run_1,run_2,test/13/32/14,test_13_32,పెద్దన,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6011504800117109,0.5557439489994067,-0.045406531012304185
tesseract,run_1_to_run_2,run_1,run_2,test/13/32/15,test_13_32,కన్యా-మీనా,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6201343770080712,0.5906953300000168,-0.02943904700805433
tesseract,run_1_to_run_2,run_1,run_2,test/13/32/16,test_13_32,అణుబాంబులను,,౨ రకము,1.0,0.9090909090909091,-0.09090909090909094,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.6297652929933975,0.655654066000352,0.02588877300695458
tesseract,run_1_to_run_2,run_1,run_2,test/13/32/17,test_13_32,అక్కారంలో,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7675200009980472,0.6433433820002392,-0.12417661899780796
tesseract,run_1_to_run_2,run_1,run_2,test/13/32/18,test_13_32,పరిరక్షితా,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6810381579998648,0.5973959580005612,-0.08364219999930356
tesseract,run_1_to_run_2,run_1,run_2,test/13/32/19,test_13_32,కేబుల్స్,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5900071340001887,0.5452818410003601,-0.044725292999828525
tesseract,run_1_to_run_2,run_1,run_2,test/13/32/2,test_13_32,తగ్గించినా,గం సా,ఆగం నా,0.7,0.6,-0.09999999999999998,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.609750075993361,0.5820762620005553,-0.027673813992805663
tesseract,run_1_to_run_2,run_1,run_2,test/13/32/20,test_13_32,కొద్దిమతి,,కొదమ,1.0,0.5555555555555556,-0.4444444444444444,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.6563020729954587,0.5670733280003333,-0.08922874499512545
tesseract,run_1_to_run_2,run_1,run_2,test/13/32/21,test_13_32,అధిష్ఠానవర్గాన్ని,౨,ర శాసనాల రా,1.0,0.8235294117647058,-0.17647058823529416,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.675473121998948,0.6705255070000931,-0.004947614998854988
tesseract,run_1_to_run_2,run_1,run_2,test/13/32/22,test_13_32,బ్రాణ,గ్‌,గ,0.8,1.0,0.19999999999999996,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5830527229991276,0.5655766050003876,-0.017476117998739937
tesseract,run_1_to_run_2,run_1,run_2,test/13/32/23,test_13_32,రాష్టవ్య్రాప్తంగా,రొ డున రంగా,లొడ్రరునేంగా,0.7058823529411765,0.7058823529411765,0.0,3.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6371418140042806,0.6139670120001028,-0.023174802004177764
tesseract,run_1_to_run_2,run_1,run_2,test/13/32/24,test_13_32,వహించారు,సాం రౌెలు,ాాంశరాధదు,1.0,0.875,-0.125,2.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6882343949982896,0.6329522010000801,-0.05528219399820955
tesseract,run_1_to_run_2,run_1,run_2,test/13/32/25,test_13_32,దుందుభి,,ము,1.0,0.8571428571428571,-0.1428571428571429,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.6235915239958558,0.6033349749995978,-0.02025654899625806
tesseract,run_1_to_run_2,run_1,run_2,test/13/32/26,test_13_32,అందేలా,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6237573490070645,0.5957387799999196,-0.028018569007144833
tesseract,run_1_to_run_2,run_1,run_2,test/13/32/3,test_13_32,ఉదర,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.560202852007933,0.5962472710007205,0.03604441899278754
tesseract,run_1_to_run_2,run_1,run_2,test/13/32/4,test_13_32,హుషారు,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6168244020082057,0.5633300279996547,-0.05349437400855095
tesseract,run_1_to_run_2,run_1,run_2,test/13/32/5,test_13_32,మిలియన్లు,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6419257100060349,0.5667072380001628,-0.07521847200587217
tesseract,run_1_to_run_2,run_1,run_2,test/13/32/6,test_13_32,శివానంద్,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6565543580072699,0.5831377869999415,-0.07341657100732846
tesseract,run_1_to_run_2,run_1,run_2,test/13/32/7,test_13_32,కలుపుతుంది,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6850610589899588,0.6583838579999792,-0.02667720098997961
tesseract,run_1_to_run_2,run_1,run_2,test/13/32/8,test_13_32,భృంగి,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5935098999907495,0.559463214999596,-0.0340466849911536
tesseract,run_1_to_run_2,run_1,run_2,test/13/32/9,test_13_32,సంస్కారానికి,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6603674229991157,0.6173003499998231,-0.04306707299929258
tesseract,run_1_to_run_2,run_1,run_2,test/13/7/1,test_13_7,ఓడితే,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6544200800126418,0.520227087999956,-0.13419299201268586
tesseract,run_1_to_run_2,run_1,run_2,test/13/7/10,test_13_7,సమావేశంలో,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6153590290050488,0.608114516000569,-0.007244513004479813
tesseract,run_1_to_run_2,run_1,run_2,test/13/7/11,test_13_7,మరవలేదు,,సారస ద,1.0,0.8571428571428571,-0.1428571428571429,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.6335820719978074,0.580721913999696,-0.05286015799811139
tesseract,run_1_to_run_2,run_1,run_2,test/13/7/12,test_13_7,సభ్యసమాజం,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6458030810026685,0.594666435000363,-0.0511366460023055
tesseract,run_1_to_run_2,run_1,run_2,test/13/7/13,test_13_7,కుట్టించు,రడ,రు ఢ్రం,1.0,0.7777777777777778,-0.2222222222222222,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6259469509968767,0.5466679069995735,-0.07927904399730323
tesseract,run_1_to_run_2,run_1,run_2,test/13/7/14,test_13_7,కిలోలు,లో,,0.6666666666666666,1.0,0.33333333333333337,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7839026589936111,0.5797723969999424,-0.20413026199366868
tesseract,run_1_to_run_2,run_1,run_2,test/13/7/15,test_13_7,మింగేస్తుంటాయి,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.740245638997294,0.5971481300002779,-0.14309750899701612
tesseract,run_1_to_run_2,run_1,run_2,test/13/7/16,test_13_7,పురంజయుడు,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6222949069924653,0.6354251289994863,0.013130222007021075
tesseract,run_1_to_run_2,run_1,run_2,test/13/7/17,test_13_7,మేడమ్,యే డృ,యే డ్ముకా,0.8,1.2,0.3999999999999999,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6081676759931725,0.527461974000289,-0.0807057019928834
tesseract,run_1_to_run_2,run_1,run_2,test/13/7/18,test_13_7,చూపకపోవడం,,మారకం,1.0,0.7777777777777778,-0.2222222222222222,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.6794988049950916,0.5900402379993466,-0.08945856699574506
tesseract,run_1_to_run_2,run_1,run_2,test/13/7/19,test_13_7,పారిశ్రామికవేత్తలను,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.741324134010938,0.7199222099998224,-0.021401924011115625
tesseract,run_1_to_run_2,run_1,run_2,test/13/7/2,test_13_7,తీసుకెళ్లకుండా,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7565270999912173,0.6514611440006775,-0.1050659559905398
tesseract,run_1_to_run_2,run_1,run_2,test/13/7/20,test_13_7,సూసైడ్,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5738638019975042,0.5567462369999703,-0.01711756499753392
tesseract,run_1_to_run_2,run_1,run_2,test/13/7/21,test_13_7,వుండవద్దా,,ుండబ్‌రా,1.0,0.5555555555555556,-0.4444444444444444,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.6229666940052994,0.5389856520005196,-0.08398104200477974
tesseract,run_1_to_run_2,run_1,run_2,test/13/7/22,test_13_7,వెనకబడిన,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6441400260082446,0.5963155330000518,-0.0478244930081928
tesseract,run_1_to_run_2,run_1,run_2,test/13/7/3,test_13_7,షర్మిళ,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5833170700061601,0.5314783069998157,-0.05183876300634438
tesseract,run_1_to_run_2,run_1,run_2,test/13/7/4,test_13_7,సెమినార్లను,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6404513349989429,0.625232431000768,-0.015218903998174937
tesseract,run_1_to_run_2,run_1,run_2,test/13/7/5,test_13_7,యెప్పుడో,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.625365835003322,0.6227474369998163,-0.0026183980035057175
tesseract,run_1_to_run_2,run_1,run_2,test/13/7/6,test_13_7,కనుకొన్నాడు,రయి,కనుక,1.0,0.6363636363636364,-0.36363636363636365,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.652450608991785,0.5752554950004196,-0.07719511399136536
tesseract,run_1_to_run_2,run_1,run_2,test/13/7/7,test_13_7,స్వయంకృతాపరాధాలు,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7580329000047641,0.6992922969993742,-0.05874060300538986
tesseract,run_1_to_run_2,run_1,run_2,test/13/7/8,test_13_7,కార్పణ్యాలే,రామలన,కామ్రీలమే లో,0.8181818181818182,0.7272727272727273,-0.09090909090909094,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6617855500080623,0.5668488960000104,-0.09493665400805185
tesseract,run_1_to_run_2,run_1,run_2,test/13/7/9,test_13_7,మాట్లాడేటప్పుడు,,నూటా చేర మడు,1.0,0.7333333333333333,-0.2666666666666667,1.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.6814830910007004,0.642737840999871,-0.0387452500008294
tesseract,run_1_to_run_2,run_1,run_2,test/13/9/1,test_13_9,ఏతెంచుతుంది,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6432852120051393,0.5835919510000167,-0.05969326100512262
tesseract,run_1_to_run_2,run_1,run_2,test/13/9/10,test_13_9,సభ్యురాలైంది,,౧,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.6339682569960132,0.6014912609998646,-0.03247699599614862
tesseract,run_1_to_run_2,run_1,run_2,test/13/9/11,test_13_9,ఉసిరి,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6722788600018248,0.5446034779997717,-0.12767538200205308
tesseract,run_1_to_run_2,run_1,run_2,test/13/9/12,test_13_9,లాటిన్,,లూ టన,1.0,0.6666666666666666,-0.33333333333333337,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.6049059700017096,0.5788887219996468,-0.026017248002062843
tesseract,run_1_to_run_2,run_1,run_2,test/13/9/13,test_13_9,తయారుచేస్తాయి,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6432063459942583,0.6185535779995917,-0.024652767994666647
tesseract,run_1_to_run_2,run_1,run_2,test/13/9/14,test_13_9,సుపరిపాలన,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6237600129970815,0.6410331200004293,0.017273107003347832
tesseract,run_1_to_run_2,run_1,run_2,test/13/9/15,test_13_9,నారాయణ్,నౌలాలు ల,నాలాలు ల్‌,0.8571428571428571,0.8571428571428571,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6099958849954419,0.5514223469999706,-0.05857353799547127
tesseract,run_1_to_run_2,run_1,run_2,test/13/9/16,test_13_9,మంత్రులపైన,,యండ్రుందై,1.0,0.5,-0.5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.6909412300010445,0.5885940389998723,-0.10234719100117218
tesseract,run_1_to_run_2,run_1,run_2,test/13/9/17,test_13_9,దింపిన,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.603570857012528,0.546794914000202,-0.056775943012326024
tesseract,run_1_to_run_2,run_1,run_2,test/13/9/18,test_13_9,సన్మానాలు,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5889897260058206,0.7852829220000785,0.19629319599425799
tesseract,run_1_to_run_2,run_1,run_2,test/13/9/19,test_13_9,వాదోపవాదాల,ఎ రోదువామరాల,నౌ తోద పా చాల,0.7,0.9,0.20000000000000007,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5812093309941702,0.6809411479998744,0.09973181700570422
tesseract,run_1_to_run_2,run_1,run_2,test/13/9/2,test_13_9,శుభారంభాన్నిచ్చాడు,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7368277450004825,0.6538367229995856,-0.08299102200089692
tesseract,run_1_to_run_2,run_1,run_2,test/13/9/20,test_13_9,ఉండి,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5511229609983275,0.6364234330003455,0.08530047200201807
tesseract,run_1_to_run_2,run_1,run_2,test/13/9/21,test_13_9,లేవా,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5311575099913171,0.5624299209994206,0.03127241100810352
tesseract,run_1_to_run_2,run_1,run_2,test/13/9/22,test_13_9,పలకరిస్తూ,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6138480590016115,0.6221443060003367,0.00829624699872511
tesseract,run_1_to_run_2,run_1,run_2,test/13/9/23,test_13_9,ప్రదర్శన,న,,0.875,1.0,0.125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5743125010048971,0.5764805150001848,0.0021680139952877653
tesseract,run_1_to_run_2,run_1,run_2,test/13/9/3,test_13_9,మడికొండవద్ద,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7138408809987595,0.6121051109994369,-0.10173576999932266
tesseract,run_1_to_run_2,run_1,run_2,test/13/9/4,test_13_9,అనుమానం,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6922849510010565,0.6036413259998881,-0.0886436250011684
tesseract,run_1_to_run_2,run_1,run_2,test/13/9/5,test_13_9,త్రాగని,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5955293480074033,0.600646061999214,0.005116713991810684
tesseract,run_1_to_run_2,run_1,run_2,test/13/9/6,test_13_9,ఖాతరు,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6855739699967671,0.5603853729999173,-0.1251885969968498
tesseract,run_1_to_run_2,run_1,run_2,test/13/9/7,test_13_9,డ్రైవర్లు,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5624722029897384,0.517989105000197,-0.04448309798954142
tesseract,run_1_to_run_2,run_1,run_2,test/13/9/8,test_13_9,కలగజేసుకుంటే,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6613955229986459,0.8913357889996405,0.2299402660009946
tesseract,run_1_to_run_2,run_1,run_2,test/13/9/9,test_13_9,పెన్సిలు,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5755459670035634,0.5298582530003841,-0.04568771400317928
tesseract,run_1_to_run_2,run_1,run_2,test/9/13/1,test_9_13,బొట్టుపైనా,ననా,టా,0.8,0.8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6466817990003619,0.6196097410002039,-0.027072058000157995
tesseract,run_1_to_run_2,run_1,run_2,test/9/13/10,test_9_13,ఆగమ,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.581619866003166,0.5067305180000403,-0.07488934800312563
tesseract,run_1_to_run_2,run_1,run_2,test/9/13/11,test_9_13,ఊహించని,డ్‌ యొ౦ రన్‌,ఉీపాంచరీ,1.5714285714285714,0.8571428571428571,-0.7142857142857143,3.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6191169420053484,0.5135656940001354,-0.10555124800521298
tesseract,run_1_to_run_2,run_1,run_2,test/9/13/12,test_9_13,నిర్వహించి,సర్గ యోం,నిర్వ యంఆ,0.8,0.4,-0.4,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5812920760072302,0.5597300110002834,-0.021562065006946796
tesseract,run_1_to_run_2,run_1,run_2,test/9/13/13,test_9_13,విపక్షమైన,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5481277590006357,0.5571781540002121,0.009050394999576383
tesseract,run_1_to_run_2,run_1,run_2,test/9/13/14,test_9_13,చేతనే,గాల్‌,గాల,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5559263350005494,0.4830107819998375,-0.07291555300071195
tesseract,run_1_to_run_2,run_1,run_2,test/9/13/15,test_9_13,ఇంజనీర్స్,౧న ర,నంబరు,0.7777777777777778,0.7777777777777778,0.0,2.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5795921300014015,0.527850225000293,-0.051741905001108535
