image_key,page_key,model,input_kind,reference,hypothesis,cer,exact_match,categories,error_category_count,evidence_source,category,error,correction,reason
val/10/179/13,val_10_179,tesseract,raw,తుఫానుల,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,deletion,,,Unicode/edit alignment rule
val/10/179/13,val_10_179,tesseract,raw,తుఫానుల,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,missing_output,,,Unicode/edit alignment rule
val/10/179/14,val_10_179,tesseract,raw,ఆరోగ్య,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,virama_or_conjunct_error,,,Unicode/edit alignment rule
val/10/179/14,val_10_179,tesseract,raw,ఆరోగ్య,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
val/10/179/14,val_10_179,tesseract,raw,ఆరోగ్య,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,deletion,,,Unicode/edit alignment rule
val/10/179/14,val_10_179,tesseract,raw,ఆరోగ్య,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,missing_output,,,Unicode/edit alignment rule
val/10/179/15,val_10_179,tesseract,raw,స్థానాలను,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,virama_or_conjunct_error,,,Unicode/edit alignment rule
val/10/179/15,val_10_179,tesseract,raw,స్థానాలను,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
val/10/179/15,val_10_179,tesseract,raw,స్థానాలను,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,deletion,,,Unicode/edit alignment rule
val/10/179/15,val_10_179,tesseract,raw,స్థానాలను,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,missing_output,,,Unicode/edit alignment rule
val/10/179/16,val_10_179,tesseract,raw,బాధపడినా,జంతనా,0.75,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error,3,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
val/10/179/16,val_10_179,tesseract,raw,బాధపడినా,జంతనా,0.75,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error,3,deterministic_alignment,deletion,,,Unicode/edit alignment rule
val/10/179/16,val_10_179,tesseract,raw,బాధపడినా,జంతనా,0.75,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error,3,deterministic_alignment,base_character_substitution,,,Unicode/edit alignment rule
val/10/179/17,val_10_179,tesseract,raw,కోనాం,తం,0.8,False,deletion;diacritic_or_vowel_sign_error,2,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
val/10/179/17,val_10_179,tesseract,raw,కోనాం,తం,0.8,False,deletion;diacritic_or_vowel_sign_error,2,deterministic_alignment,deletion,,,Unicode/edit alignment rule
val/10/179/18,val_10_179,tesseract,raw,చెత్తంతా,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,virama_or_conjunct_error,,,Unicode/edit alignment rule
val/10/179/18,val_10_179,tesseract,raw,చెత్తంతా,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
val/10/179/18,val_10_179,tesseract,raw,చెత్తంతా,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,deletion,,,Unicode/edit alignment rule
val/10/179/18,val_10_179,tesseract,raw,చెత్తంతా,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,missing_output,,,Unicode/edit alignment rule
val/10/179/19,val_10_179,tesseract,raw,ఒకరు,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
val/10/179/19,val_10_179,tesseract,raw,ఒకరు,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,deletion,,,Unicode/edit alignment rule
val/10/179/19,val_10_179,tesseract,raw,ఒకరు,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,missing_output,,,Unicode/edit alignment rule
val/10/179/20,val_10_179,tesseract,raw,నియమాకం,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
val/10/179/20,val_10_179,tesseract,raw,నియమాకం,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,deletion,,,Unicode/edit alignment rule
val/10/179/20,val_10_179,tesseract,raw,నియమాకం,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,missing_output,,,Unicode/edit alignment rule
val/10/179/21,val_10_179,tesseract,raw,లోయ,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
val/10/179/21,val_10_179,tesseract,raw,లోయ,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,deletion,,,Unicode/edit alignment rule
val/10/179/21,val_10_179,tesseract,raw,లోయ,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,missing_output,,,Unicode/edit alignment rule
val/10/179/22,val_10_179,tesseract,raw,తేల్చేయగల,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,virama_or_conjunct_error,,,Unicode/edit alignment rule
val/10/179/22,val_10_179,tesseract,raw,తేల్చేయగల,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
val/10/179/22,val_10_179,tesseract,raw,తేల్చేయగల,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,deletion,,,Unicode/edit alignment rule
val/10/179/22,val_10_179,tesseract,raw,తేల్చేయగల,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,missing_output,,,Unicode/edit alignment rule
val/10/179/23,val_10_179,tesseract,raw,దయతో,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
val/10/179/23,val_10_179,tesseract,raw,దయతో,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,deletion,,,Unicode/edit alignment rule
val/10/179/23,val_10_179,tesseract,raw,దయతో,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,missing_output,,,Unicode/edit alignment rule
val/10/179/24,val_10_179,tesseract,raw,పరిమాణంకంటే,యరీయాలాంకంల,0.6363636363636364,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error;insertion,4,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
val/10/179/24,val_10_179,tesseract,raw,పరిమాణంకంటే,యరీయాలాంకంల,0.6363636363636364,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error;insertion,4,deterministic_alignment,insertion,,,Unicode/edit alignment rule
val/10/179/24,val_10_179,tesseract,raw,పరిమాణంకంటే,యరీయాలాంకంల,0.6363636363636364,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error;insertion,4,deterministic_alignment,deletion,,,Unicode/edit alignment rule
val/10/179/24,val_10_179,tesseract,raw,పరిమాణంకంటే,యరీయాలాంకంల,0.6363636363636364,False,base_character_substitution;deletion;diacritic_or_vowel_sign_error;insertion,4,deterministic_alignment,base_character_substitution,,,Unicode/edit alignment rule
val/10/179/25,val_10_179,tesseract,raw,డైట్,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,virama_or_conjunct_error,,,Unicode/edit alignment rule
val/10/179/25,val_10_179,tesseract,raw,డైట్,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
val/10/179/25,val_10_179,tesseract,raw,డైట్,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,deletion,,,Unicode/edit alignment rule
val/10/179/25,val_10_179,tesseract,raw,డైట్,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,missing_output,,,Unicode/edit alignment rule
val/10/179/26,val_10_179,tesseract,raw,పట్టింది,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,virama_or_conjunct_error,,,Unicode/edit alignment rule
val/10/179/26,val_10_179,tesseract,raw,పట్టింది,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
val/10/179/26,val_10_179,tesseract,raw,పట్టింది,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,deletion,,,Unicode/edit alignment rule
val/10/179/26,val_10_179,tesseract,raw,పట్టింది,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,missing_output,,,Unicode/edit alignment rule
val/10/350/1,val_10_350,tesseract,raw,పుట్టుకొచ్చిన,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,virama_or_conjunct_error,,,Unicode/edit alignment rule
val/10/350/1,val_10_350,tesseract,raw,పుట్టుకొచ్చిన,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
val/10/350/1,val_10_350,tesseract,raw,పుట్టుకొచ్చిన,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,deletion,,,Unicode/edit alignment rule
val/10/350/1,val_10_350,tesseract,raw,పుట్టుకొచ్చిన,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,missing_output,,,Unicode/edit alignment rule
val/10/350/2,val_10_350,tesseract,raw,భావనలు,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
val/10/350/2,val_10_350,tesseract,raw,భావనలు,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,deletion,,,Unicode/edit alignment rule
val/10/350/2,val_10_350,tesseract,raw,భావనలు,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,missing_output,,,Unicode/edit alignment rule
val/10/350/3,val_10_350,tesseract,raw,కొందరికి,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
val/10/350/3,val_10_350,tesseract,raw,కొందరికి,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,deletion,,,Unicode/edit alignment rule
val/10/350/3,val_10_350,tesseract,raw,కొందరికి,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output,3,deterministic_alignment,missing_output,,,Unicode/edit alignment rule
val/10/350/4,val_10_350,tesseract,raw,ఆహారంలో,టవోరంలో,0.42857142857142855,False,base_character_substitution;diacritic_or_vowel_sign_error,2,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
val/10/350/4,val_10_350,tesseract,raw,ఆహారంలో,టవోరంలో,0.42857142857142855,False,base_character_substitution;diacritic_or_vowel_sign_error,2,deterministic_alignment,base_character_substitution,,,Unicode/edit alignment rule
val/10/350/5,val_10_350,tesseract,raw,సదుపాయాలున్నాయి,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,virama_or_conjunct_error,,,Unicode/edit alignment rule
val/10/350/5,val_10_350,tesseract,raw,సదుపాయాలున్నాయి,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
val/10/350/5,val_10_350,tesseract,raw,సదుపాయాలున్నాయి,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,deletion,,,Unicode/edit alignment rule
val/10/350/5,val_10_350,tesseract,raw,సదుపాయాలున్నాయి,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,missing_output,,,Unicode/edit alignment rule
val/10/350/6,val_10_350,tesseract,raw,పొందగోరే,పొదగొడో,0.5,False,base_character_substitution;diacritic_or_vowel_sign_error,2,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
val/10/350/6,val_10_350,tesseract,raw,పొందగోరే,పొదగొడో,0.5,False,base_character_substitution;diacritic_or_vowel_sign_error,2,deterministic_alignment,base_character_substitution,,,Unicode/edit alignment rule
val/10/350/7,val_10_350,tesseract,raw,బయటకొచ్చి,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,virama_or_conjunct_error,,,Unicode/edit alignment rule
val/10/350/7,val_10_350,tesseract,raw,బయటకొచ్చి,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,diacritic_or_vowel_sign_error,,,Unicode/edit alignment rule
val/10/350/7,val_10_350,tesseract,raw,బయటకొచ్చి,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,deletion,,,Unicode/edit alignment rule
val/10/350/7,val_10_350,tesseract,raw,బయటకొచ్చి,,1.0,False,deletion;diacritic_or_vowel_sign_error;missing_output;virama_or_conjunct_error,4,deterministic_alignment,missing_output,,,Unicode/edit alignment rule
