image_key,page_key,model,input_kind,operation,category,reference_character,hypothesis_character
test/13/24/11,test_13_24,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ా,
test/13/24/11,test_13_24,tesseract,raw,deletion,deletion,ర,
test/13/24/11,test_13_24,tesseract,raw,deletion,deletion,ట,
test/13/24/12,test_13_24,tesseract,raw,deletion,deletion,స,
test/13/24/12,test_13_24,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ో,
test/13/24/12,test_13_24,tesseract,raw,deletion,deletion,ద,
test/13/24/12,test_13_24,tesseract,raw,deletion,deletion,ర,
test/13/24/12,test_13_24,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ు,
test/13/24/12,test_13_24,tesseract,raw,deletion,deletion,డ,
test/13/24/12,test_13_24,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ి,
test/13/24/12,test_13_24,tesseract,raw,deletion,deletion,క,
test/13/24/12,test_13_24,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ి,
test/13/24/13,test_13_24,tesseract,raw,deletion,deletion,అ,
test/13/24/13,test_13_24,tesseract,raw,deletion,deletion,ద,
test/13/24/13,test_13_24,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ీ,
test/13/24/14,test_13_24,tesseract,raw,deletion,deletion,భ,
test/13/24/14,test_13_24,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ా,
test/13/24/14,test_13_24,tesseract,raw,deletion,deletion,గ,
test/13/24/14,test_13_24,tesseract,raw,deletion,deletion,స,
test/13/24/14,test_13_24,tesseract,raw,deletion,virama_or_conjunct_error,్,
test/13/24/14,test_13_24,tesseract,raw,deletion,deletion,వ,
test/13/24/14,test_13_24,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ా,
test/13/24/14,test_13_24,tesseract,raw,deletion,deletion,మ,
test/13/24/14,test_13_24,tesseract,raw,deletion,virama_or_conjunct_error,్,
test/13/24/14,test_13_24,tesseract,raw,deletion,deletion,య,
test/13/24/14,test_13_24,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ం,
test/13/24/15,test_13_24,tesseract,raw,deletion,deletion,ఖ,
test/13/24/15,test_13_24,tesseract,raw,deletion,deletion,ర,
test/13/24/15,test_13_24,tesseract,raw,deletion,virama_or_conjunct_error,్,
test/13/24/15,test_13_24,tesseract,raw,deletion,deletion,చ,
test/13/24/15,test_13_24,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ు,
test/13/24/15,test_13_24,tesseract,raw,deletion,deletion,ప,
test/13/24/15,test_13_24,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ె,
test/13/24/15,test_13_24,tesseract,raw,deletion,deletion,ట,
test/13/24/15,test_13_24,tesseract,raw,deletion,virama_or_conjunct_error,్,
test/13/24/15,test_13_24,tesseract,raw,deletion,deletion,ట,
test/13/24/15,test_13_24,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ి,
test/13/24/16,test_13_24,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ొ,
test/13/24/16,test_13_24,tesseract,raw,deletion,deletion,న,
test/13/24/16,test_13_24,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ే,
test/13/24/17,test_13_24,tesseract,raw,deletion,deletion,అ,
test/13/24/17,test_13_24,tesseract,raw,deletion,deletion,వ,
test/13/24/17,test_13_24,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ా,
test/13/24/17,test_13_24,tesseract,raw,deletion,deletion,ర,
test/13/24/17,test_13_24,tesseract,raw,deletion,virama_or_conjunct_error,్,
test/13/24/17,test_13_24,tesseract,raw,deletion,deletion,డ,
test/13/24/17,test_13_24,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ు,
test/13/24/17,test_13_24,tesseract,raw,deletion,deletion,ల,
test/13/24/17,test_13_24,tesseract,raw,deletion,deletion,ల,
test/13/24/17,test_13_24,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ో,
test/13/24/18,test_13_24,tesseract,raw,deletion,deletion,చ,
test/13/24/18,test_13_24,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ూ,
test/13/24/18,test_13_24,tesseract,raw,deletion,deletion,స,
test/13/24/18,test_13_24,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ి,
test/13/24/18,test_13_24,tesseract,raw,deletion,deletion,న,
test/13/24/18,test_13_24,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ా,
test/13/24/19,test_13_24,tesseract,raw,deletion,deletion,ఇ,
test/13/24/19,test_13_24,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ం,
test/13/24/19,test_13_24,tesseract,raw,deletion,deletion,డ,
test/13/24/19,test_13_24,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ి,
test/13/24/19,test_13_24,tesseract,raw,deletion,deletion,య,
test/13/24/19,test_13_24,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ా,
test/13/24/19,test_13_24,tesseract,raw,deletion,deletion,స,
test/13/24/19,test_13_24,tesseract,raw,deletion,virama_or_conjunct_error,్,
test/13/24/19,test_13_24,tesseract,raw,deletion,deletion,థ,
test/13/24/19,test_13_24,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ా,
test/13/24/19,test_13_24,tesseract,raw,deletion,deletion,య,
test/13/24/19,test_13_24,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ి,
test/13/24/19,test_13_24,tesseract,raw,deletion,deletion,ల,
test/13/24/19,test_13_24,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ో,
test/13/24/20,test_13_24,tesseract,raw,deletion,deletion,త,
test/13/24/20,test_13_24,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ె,
test/13/24/20,test_13_24,tesseract,raw,deletion,deletion,ల,
test/13/24/20,test_13_24,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ు,
test/13/24/20,test_13_24,tesseract,raw,deletion,deletion,స,
test/13/24/20,test_13_24,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ు,
test/13/24/20,test_13_24,tesseract,raw,deletion,deletion,క,
test/13/24/20,test_13_24,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ో,
test/13/24/20,test_13_24,tesseract,raw,deletion,deletion,వ,
test/13/24/20,test_13_24,tesseract,raw,deletion,deletion,డ,
test/13/24/20,test_13_24,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ా,
test/13/24/20,test_13_24,tesseract,raw,deletion,deletion,న,
test/13/24/20,test_13_24,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ి,
test/13/24/20,test_13_24,tesseract,raw,deletion,deletion,క,
test/13/24/20,test_13_24,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ి,
test/13/24/21,test_13_24,tesseract,raw,deletion,deletion,ద,
test/13/24/21,test_13_24,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ి,
test/13/24/21,test_13_24,tesseract,raw,deletion,deletion,గ,
test/13/24/21,test_13_24,tesseract,raw,deletion,deletion,జ,
test/13/24/21,test_13_24,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ా,
test/13/24/21,test_13_24,tesseract,raw,deletion,deletion,ర,
test/13/24/21,test_13_24,tesseract,raw,deletion,deletion,డ,
test/13/24/21,test_13_24,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ం,
test/13/24/21,test_13_24,tesseract,raw,deletion,deletion,త,
test/13/24/21,test_13_24,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ో,
test/13/24/22,test_13_24,tesseract,raw,deletion,deletion,ద,
test/13/24/22,test_13_24,tesseract,raw,deletion,deletion,గ,
test/13/24/22,test_13_24,tesseract,raw,deletion,virama_or_conjunct_error,్,
test/13/24/22,test_13_24,tesseract,raw,deletion,deletion,గ,
test/13/24/22,test_13_24,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ి,
test/13/24/22,test_13_24,tesseract,raw,deletion,deletion,ర,
test/13/24/22,test_13_24,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ి,
test/13/24/22,test_13_24,tesseract,raw,deletion,deletion,క,
test/13/24/22,test_13_24,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ి,
test/13/24/23,test_13_24,tesseract,raw,deletion,deletion,క,
test/13/24/23,test_13_24,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ా,
test/13/24/23,test_13_24,tesseract,raw,deletion,deletion,క,
test/13/24/23,test_13_24,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ీ,
test/13/32/1,test_13_32,tesseract,raw,deletion,deletion,ల,
test/13/32/1,test_13_32,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ో,
test/13/32/1,test_13_32,tesseract,raw,deletion,deletion,న,
test/13/32/1,test_13_32,tesseract,raw,deletion,deletion,వ,
test/13/32/1,test_13_32,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ు,
test/13/32/1,test_13_32,tesseract,raw,deletion,deletion,త,
test/13/32/1,test_13_32,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ా,
test/13/32/1,test_13_32,tesseract,raw,deletion,deletion,డ,
test/13/32/1,test_13_32,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ు,
test/13/32/2,test_13_32,tesseract,raw,deletion,deletion,త,
test/13/32/2,test_13_32,tesseract,raw,deletion,deletion,గ,
test/13/32/2,test_13_32,tesseract,raw,deletion,virama_or_conjunct_error,్,
test/13/32/2,test_13_32,tesseract,raw,deletion,deletion,గ,
test/13/32/2,test_13_32,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ి,
test/13/32/2,test_13_32,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ం,
test/13/32/2,test_13_32,tesseract,raw,deletion,deletion,చ,
test/13/32/2,test_13_32,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ి,
test/13/32/2,test_13_32,tesseract,raw,deletion,deletion,న,
test/13/32/2,test_13_32,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ా,
test/13/32/3,test_13_32,tesseract,raw,deletion,deletion,ఉ,
test/13/32/3,test_13_32,tesseract,raw,deletion,deletion,ద,
test/13/32/3,test_13_32,tesseract,raw,deletion,deletion,ర,
test/13/32/4,test_13_32,tesseract,raw,deletion,deletion,హ,
test/13/32/4,test_13_32,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ు,
test/13/32/4,test_13_32,tesseract,raw,deletion,deletion,ష,
test/13/32/4,test_13_32,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ా,
test/13/32/4,test_13_32,tesseract,raw,deletion,deletion,ర,
test/13/32/4,test_13_32,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ు,
test/13/32/5,test_13_32,tesseract,raw,deletion,deletion,మ,
test/13/32/5,test_13_32,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ి,
test/13/32/5,test_13_32,tesseract,raw,deletion,deletion,ల,
test/13/32/5,test_13_32,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ి,
test/13/32/5,test_13_32,tesseract,raw,deletion,deletion,య,
test/13/32/5,test_13_32,tesseract,raw,deletion,deletion,న,
test/13/32/5,test_13_32,tesseract,raw,deletion,virama_or_conjunct_error,్,
test/13/32/5,test_13_32,tesseract,raw,deletion,deletion,ల,
test/13/32/5,test_13_32,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ు,
test/13/32/6,test_13_32,tesseract,raw,deletion,deletion,శ,
test/13/32/6,test_13_32,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ి,
test/13/32/6,test_13_32,tesseract,raw,deletion,deletion,వ,
test/13/32/6,test_13_32,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ా,
test/13/32/6,test_13_32,tesseract,raw,deletion,deletion,న,
test/13/32/6,test_13_32,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ం,
test/13/32/6,test_13_32,tesseract,raw,deletion,deletion,ద,
test/13/32/6,test_13_32,tesseract,raw,deletion,virama_or_conjunct_error,్,
test/13/32/7,test_13_32,tesseract,raw,deletion,deletion,క,
test/13/32/7,test_13_32,tesseract,raw,deletion,deletion,ల,
test/13/32/7,test_13_32,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ు,
test/13/32/7,test_13_32,tesseract,raw,deletion,deletion,ప,
test/13/32/7,test_13_32,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ు,
test/13/32/7,test_13_32,tesseract,raw,deletion,deletion,త,
test/13/32/7,test_13_32,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ు,
test/13/32/7,test_13_32,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ం,
test/13/32/7,test_13_32,tesseract,raw,deletion,deletion,ద,
test/13/32/7,test_13_32,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ి,
test/13/32/8,test_13_32,tesseract,raw,deletion,deletion,భ,
test/13/32/8,test_13_32,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ృ,
test/13/32/8,test_13_32,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ం,
test/13/32/8,test_13_32,tesseract,raw,deletion,deletion,గ,
test/13/32/8,test_13_32,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ి,
test/13/32/9,test_13_32,tesseract,raw,deletion,deletion,స,
test/13/32/9,test_13_32,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ం,
test/13/32/9,test_13_32,tesseract,raw,deletion,deletion,స,
test/13/32/9,test_13_32,tesseract,raw,deletion,virama_or_conjunct_error,్,
test/13/32/9,test_13_32,tesseract,raw,deletion,deletion,క,
test/13/32/9,test_13_32,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ా,
test/13/32/9,test_13_32,tesseract,raw,deletion,deletion,ర,
test/13/32/9,test_13_32,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ా,
test/13/32/9,test_13_32,tesseract,raw,deletion,deletion,న,
test/13/32/9,test_13_32,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ి,
test/13/32/9,test_13_32,tesseract,raw,deletion,deletion,క,
test/13/32/9,test_13_32,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ి,
test/13/32/10,test_13_32,tesseract,raw,deletion,deletion,౯,
test/13/32/10,test_13_32,tesseract,raw,deletion,deletion,౮,
test/13/32/11,test_13_32,tesseract,raw,deletion,deletion,త,
test/13/32/11,test_13_32,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ీ,
test/13/32/11,test_13_32,tesseract,raw,deletion,deletion,స,
test/13/32/11,test_13_32,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ు,
test/13/32/11,test_13_32,tesseract,raw,deletion,deletion,క,
test/13/32/11,test_13_32,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ో,
test/13/32/11,test_13_32,tesseract,raw,deletion,deletion,వ,
test/13/32/11,test_13_32,tesseract,raw,deletion,deletion,చ,
test/13/32/11,test_13_32,tesseract,raw,deletion,virama_or_conjunct_error,్,
test/13/32/11,test_13_32,tesseract,raw,deletion,deletion,చ,
test/13/32/11,test_13_32,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ు,
test/13/32/12,test_13_32,tesseract,raw,deletion,deletion,త,
test/13/32/12,test_13_32,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ె,
test/13/32/12,test_13_32,tesseract,raw,deletion,deletion,ల,
test/13/32/12,test_13_32,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ు,
test/13/32/12,test_13_32,tesseract,raw,deletion,deletion,స,
test/13/32/12,test_13_32,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ు,
test/13/32/12,test_13_32,tesseract,raw,deletion,deletion,క,
test/13/32/12,test_13_32,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ు,
test/13/32/12,test_13_32,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ం,
test/13/32/12,test_13_32,tesseract,raw,deletion,deletion,ట,
test/13/32/12,test_13_32,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ా,
test/13/32/12,test_13_32,tesseract,raw,deletion,deletion,మ,
test/13/32/12,test_13_32,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ు,
test/13/32/13,test_13_32,tesseract,raw,deletion,deletion,జ,
test/13/32/13,test_13_32,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ా,
test/13/32/13,test_13_32,tesseract,raw,deletion,deletion,డ,
test/13/32/13,test_13_32,tesseract,raw,deletion,virama_or_conjunct_error,్,
test/13/32/13,test_13_32,tesseract,raw,deletion,deletion,య,
test/13/32/13,test_13_32,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ా,
test/13/32/13,test_13_32,tesseract,raw,deletion,deletion,న,
test/13/32/13,test_13_32,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ి,
test/13/32/13,test_13_32,tesseract,raw,deletion,deletion,క,
test/13/32/13,test_13_32,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ి,
test/13/32/14,test_13_32,tesseract,raw,deletion,deletion,ప,
test/13/32/14,test_13_32,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ె,
test/13/32/14,test_13_32,tesseract,raw,deletion,deletion,ద,
test/13/32/14,test_13_32,tesseract,raw,deletion,virama_or_conjunct_error,్,
test/13/32/14,test_13_32,tesseract,raw,deletion,deletion,ద,
test/13/32/14,test_13_32,tesseract,raw,deletion,deletion,న,
test/13/32/15,test_13_32,tesseract,raw,deletion,deletion,క,
test/13/32/15,test_13_32,tesseract,raw,deletion,deletion,న,
test/13/32/15,test_13_32,tesseract,raw,deletion,virama_or_conjunct_error,్,
test/13/32/15,test_13_32,tesseract,raw,deletion,deletion,య,
test/13/32/15,test_13_32,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ా,
test/13/32/15,test_13_32,tesseract,raw,deletion,deletion,-,
test/13/32/15,test_13_32,tesseract,raw,deletion,deletion,మ,
test/13/32/15,test_13_32,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ీ,
test/13/32/15,test_13_32,tesseract,raw,deletion,deletion,న,
test/13/32/15,test_13_32,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ా,
test/13/32/16,test_13_32,tesseract,raw,deletion,deletion,అ,
test/13/32/16,test_13_32,tesseract,raw,deletion,deletion,ణ,
test/13/32/16,test_13_32,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ు,
test/13/32/16,test_13_32,tesseract,raw,deletion,deletion,బ,
test/13/32/16,test_13_32,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ా,
test/13/32/16,test_13_32,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ం,
test/13/32/16,test_13_32,tesseract,raw,deletion,deletion,బ,
test/13/32/16,test_13_32,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ు,
test/13/32/16,test_13_32,tesseract,raw,deletion,deletion,ల,
test/13/32/16,test_13_32,tesseract,raw,deletion,deletion,న,
test/13/32/16,test_13_32,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ు,
test/13/32/17,test_13_32,tesseract,raw,deletion,deletion,అ,
test/13/32/17,test_13_32,tesseract,raw,deletion,deletion,క,
test/13/32/17,test_13_32,tesseract,raw,deletion,virama_or_conjunct_error,్,
test/13/32/17,test_13_32,tesseract,raw,deletion,deletion,క,
test/13/32/17,test_13_32,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ా,
test/13/32/17,test_13_32,tesseract,raw,deletion,deletion,ర,
test/13/32/17,test_13_32,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ం,
test/13/32/17,test_13_32,tesseract,raw,deletion,deletion,ల,
test/13/32/17,test_13_32,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ో,
test/13/32/18,test_13_32,tesseract,raw,deletion,deletion,ప,
test/13/32/18,test_13_32,tesseract,raw,deletion,deletion,ర,
test/13/32/18,test_13_32,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ి,
test/13/32/18,test_13_32,tesseract,raw,deletion,deletion,ర,
test/13/32/18,test_13_32,tesseract,raw,deletion,deletion,క,
test/13/32/18,test_13_32,tesseract,raw,deletion,virama_or_conjunct_error,్,
test/13/32/18,test_13_32,tesseract,raw,deletion,deletion,ష,
test/13/32/18,test_13_32,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ి,
test/13/32/18,test_13_32,tesseract,raw,deletion,deletion,త,
test/13/32/18,test_13_32,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ా,
test/13/32/19,test_13_32,tesseract,raw,deletion,deletion,క,
test/13/32/19,test_13_32,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ే,
test/13/32/19,test_13_32,tesseract,raw,deletion,deletion,బ,
test/13/32/19,test_13_32,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ు,
test/13/32/19,test_13_32,tesseract,raw,deletion,deletion,ల,
test/13/32/19,test_13_32,tesseract,raw,deletion,virama_or_conjunct_error,్,
test/13/32/19,test_13_32,tesseract,raw,deletion,deletion,స,
test/13/32/19,test_13_32,tesseract,raw,deletion,virama_or_conjunct_error,్,
test/13/32/20,test_13_32,tesseract,raw,deletion,deletion,ద,
test/13/32/20,test_13_32,tesseract,raw,deletion,virama_or_conjunct_error,్,
test/13/32/20,test_13_32,tesseract,raw,deletion,deletion,ద,
test/13/32/20,test_13_32,tesseract,raw,deletion,diacritic_or_vowel_sign_error,ి,
test/13/32/20,test_13_32,tesseract,raw,deletion,deletion,మ,
test/13/32/20,test_13_32,tesseract,raw,deletion,deletion,త,
