image_key,page_key,split,writer_id,page_id,image_index,model,input_kind,reference,hypothesis,cer,wer,exact_match,missing_output,status,elapsed_seconds,source_image_path,input_image_path
val/10/469/17,val_10_469,val,10,469,17,surya,processed,శ్రమిస్తున్నాడు,కామిస్తున్నాడు,0.2,1.0,False,False,ok,22.045934803998534,ground_truth/sample_set/val/10/469/17.jpg,/home/tom/telugu_data/ground_truth_processed_0622/val/10/469/17.png
val/10/469/18,val_10_469,val,10,469,18,surya,processed,జట్టును,,1.0,1.0,False,True,empty_output,9.381568966000486,ground_truth/sample_set/val/10/469/18.jpg,/home/tom/telugu_data/ground_truth_processed_0622/val/10/469/18.png
val/10/469/19,val_10_469,val,10,469,19,surya,processed,ఫోర్ల,మౌర్య,0.6,1.0,False,False,ok,5.132740479999484,ground_truth/sample_set/val/10/469/19.jpg,/home/tom/telugu_data/ground_truth_processed_0622/val/10/469/19.png
val/10/469/20,val_10_469,val,10,469,20,surya,processed,ఐవైఆర్,,1.0,1.0,False,True,empty_output,9.163102816000901,ground_truth/sample_set/val/10/469/20.jpg,/home/tom/telugu_data/ground_truth_processed_0622/val/10/469/20.png
val/10/469/21,val_10_469,val,10,469,21,surya,processed,విజయాలను,ఎిపెమెంటు,0.875,1.0,False,False,ok,11.913191643001483,ground_truth/sample_set/val/10/469/21.jpg,/home/tom/telugu_data/ground_truth_processed_0622/val/10/469/21.png
val/10/469/22,val_10_469,val,10,469,22,surya,processed,ఎక్కువైతే,‌,1.0,1.0,False,False,ok,18.87813163899773,ground_truth/sample_set/val/10/469/22.jpg,/home/tom/telugu_data/ground_truth_processed_0622/val/10/469/22.png
val/10/469/23,val_10_469,val,10,469,23,surya,processed,ఆవకాశం,,1.0,1.0,False,True,empty_output,6.980401078999421,ground_truth/sample_set/val/10/469/23.jpg,/home/tom/telugu_data/ground_truth_processed_0622/val/10/469/23.png
val/10/469/24,val_10_469,val,10,469,24,surya,processed,టూ,,1.0,1.0,False,True,empty_output,4.862101618000452,ground_truth/sample_set/val/10/469/24.jpg,/home/tom/telugu_data/ground_truth_processed_0622/val/10/469/24.png
val/10/480/1,val_10_480,val,10,480,1,surya,processed,జంధ్యాల,పండిగల,0.7142857142857143,1.0,False,False,ok,7.413561174002098,ground_truth/sample_set/val/10/480/1.jpg,/home/tom/telugu_data/ground_truth_processed_0622/val/10/480/1.png
val/10/480/2,val_10_480,val,10,480,2,surya,processed,తేలనుంది,,1.0,1.0,False,True,empty_output,15.162791309001477,ground_truth/sample_set/val/10/480/2.jpg,/home/tom/telugu_data/ground_truth_processed_0622/val/10/480/2.png
val/10/480/3,val_10_480,val,10,480,3,surya,processed,జెంటిల్మన్,,1.0,1.0,False,True,empty_output,14.15596079199895,ground_truth/sample_set/val/10/480/3.jpg,/home/tom/telugu_data/ground_truth_processed_0622/val/10/480/3.png
val/10/480/4,val_10_480,val,10,480,4,surya,processed,ఉపాధ్యాయులకు,ఉపాధ్యాయులకు,0.0,0.0,True,False,ok,17.68655111899716,ground_truth/sample_set/val/10/480/4.jpg,/home/tom/telugu_data/ground_truth_processed_0622/val/10/480/4.png
val/10/480/5,val_10_480,val,10,480,5,surya,processed,నాలో,,1.0,1.0,False,True,empty_output,4.29828013000224,ground_truth/sample_set/val/10/480/5.jpg,/home/tom/telugu_data/ground_truth_processed_0622/val/10/480/5.png
val/10/480/6,val_10_480,val,10,480,6,surya,processed,సాధ్యమేనని,సాధ్యపెంగుల,0.6,1.0,False,False,ok,13.649366301000555,ground_truth/sample_set/val/10/480/6.jpg,/home/tom/telugu_data/ground_truth_processed_0622/val/10/480/6.png
val/10/480/7,val_10_480,val,10,480,7,surya,processed,చేసుకోవచ్చు,బేగుకుంటు,0.6363636363636364,1.0,False,False,ok,20.0356131189983,ground_truth/sample_set/val/10/480/7.jpg,/home/tom/telugu_data/ground_truth_processed_0622/val/10/480/7.png
val/10/480/8,val_10_480,val,10,480,8,surya,processed,పాంచ,పాండు,0.5,1.0,False,False,ok,5.70442021800045,ground_truth/sample_set/val/10/480/8.jpg,/home/tom/telugu_data/ground_truth_processed_0622/val/10/480/8.png
val/10/480/9,val_10_480,val,10,480,9,surya,processed,అప్రయత్నంగా,బ్రిటిషులప్రధానాలు,1.3636363636363635,1.0,False,False,ok,15.594465356,ground_truth/sample_set/val/10/480/9.jpg,/home/tom/telugu_data/ground_truth_processed_0622/val/10/480/9.png
val/10/480/10,val_10_480,val,10,480,10,surya,processed,వేస్తుంటాను,వేస్తుంటూను,0.09090909090909091,1.0,False,False,ok,11.83861967899793,ground_truth/sample_set/val/10/480/10.jpg,/home/tom/telugu_data/ground_truth_processed_0622/val/10/480/10.png
val/10/480/11,val_10_480,val,10,480,11,surya,processed,గుర్తుకుతెస్తాయి,గుర్తులేని ాయి,0.4375,2.0,False,False,ok,17.863132631002372,ground_truth/sample_set/val/10/480/11.jpg,/home/tom/telugu_data/ground_truth_processed_0622/val/10/480/11.png
val/10/480/12,val_10_480,val,10,480,12,surya,processed,విమర్శించారట,,1.0,1.0,False,True,empty_output,20.88457437299803,ground_truth/sample_set/val/10/480/12.jpg,/home/tom/telugu_data/ground_truth_processed_0622/val/10/480/12.png
val/10/480/13,val_10_480,val,10,480,13,surya,processed,పాపులర్,,1.0,1.0,False,True,empty_output,10.245243459998164,ground_truth/sample_set/val/10/480/13.jpg,/home/tom/telugu_data/ground_truth_processed_0622/val/10/480/13.png
val/10/480/14,val_10_480,val,10,480,14,surya,processed,సమకాలంలో,,1.0,1.0,False,True,empty_output,12.761575820997678,ground_truth/sample_set/val/10/480/14.jpg,/home/tom/telugu_data/ground_truth_processed_0622/val/10/480/14.png
val/10/480/15,val_10_480,val,10,480,15,surya,processed,ఎవ్వరిలోను,,1.0,1.0,False,True,empty_output,12.331302473001415,ground_truth/sample_set/val/10/480/15.jpg,/home/tom/telugu_data/ground_truth_processed_0622/val/10/480/15.png
val/10/480/16,val_10_480,val,10,480,16,surya,processed,శిఖలు,జీవనాలు,1.0,1.0,False,False,ok,7.277682373998687,ground_truth/sample_set/val/10/480/16.jpg,/home/tom/telugu_data/ground_truth_processed_0622/val/10/480/16.png
val/10/480/17,val_10_480,val,10,480,17,surya,processed,చేపట్టగల,,1.0,1.0,False,True,empty_output,21.33375467699807,ground_truth/sample_set/val/10/480/17.jpg,/home/tom/telugu_data/ground_truth_processed_0622/val/10/480/17.png
val/10/480/18,val_10_480,val,10,480,18,surya,processed,మకరం,,1.0,1.0,False,True,empty_output,7.55174838899984,ground_truth/sample_set/val/10/480/18.jpg,/home/tom/telugu_data/ground_truth_processed_0622/val/10/480/18.png
val/10/480/19,val_10_480,val,10,480,19,surya,processed,వృషభం,,1.0,1.0,False,True,empty_output,8.429146967999259,ground_truth/sample_set/val/10/480/19.jpg,/home/tom/telugu_data/ground_truth_processed_0622/val/10/480/19.png
val/10/480/20,val_10_480,val,10,480,20,surya,processed,వివాహ్రపయత్నం,ఎన్నాడూపంగు ఆఫ్లం,1.0769230769230769,2.0,False,False,ok,25.349560293998366,ground_truth/sample_set/val/10/480/20.jpg,/home/tom/telugu_data/ground_truth_processed_0622/val/10/480/20.png
val/10/480/21,val_10_480,val,10,480,21,surya,processed,సమ్మేళనంతో,,1.0,1.0,False,True,empty_output,17.381848193999758,ground_truth/sample_set/val/10/480/21.jpg,/home/tom/telugu_data/ground_truth_processed_0622/val/10/480/21.png
val/10/480/22,val_10_480,val,10,480,22,surya,processed,ఎవరో,,1.0,1.0,False,True,empty_output,5.806148938998376,ground_truth/sample_set/val/10/480/22.jpg,/home/tom/telugu_data/ground_truth_processed_0622/val/10/480/22.png
val/10/480/23,val_10_480,val,10,480,23,surya,processed,తీసుకువెళ్ళి,‍,1.0,1.0,False,False,ok,21.129967074997694,ground_truth/sample_set/val/10/480/23.jpg,/home/tom/telugu_data/ground_truth_processed_0622/val/10/480/23.png
val/10/480/24,val_10_480,val,10,480,24,surya,processed,పూజలు,,1.0,1.0,False,True,empty_output,9.555862016000901,ground_truth/sample_set/val/10/480/24.jpg,/home/tom/telugu_data/ground_truth_processed_0622/val/10/480/24.png
test/9/13/1,test_9_13,test,9,13,1,tesseract,raw,బొట్టుపైనా,,1.0,1.0,False,True,empty_output,1.2318789030105108,ground_truth/sample_set/test/9/13/1.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/13/1.jpg
test/9/13/2,test_9_13,test,9,13,2,tesseract,raw,మూలిగే,,1.0,1.0,False,True,empty_output,0.8255790039984277,ground_truth/sample_set/test/9/13/2.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/13/2.jpg
test/9/13/3,test_9_13,test,9,13,3,tesseract,raw,ప్రభుత్వాలు,,1.0,1.0,False,True,empty_output,0.9882466280105291,ground_truth/sample_set/test/9/13/3.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/13/3.jpg
test/9/13/4,test_9_13,test,9,13,4,tesseract,raw,పేర్కొనాలి,,1.0,1.0,False,True,empty_output,0.9175572950043716,ground_truth/sample_set/test/9/13/4.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/13/4.jpg
test/9/13/5,test_9_13,test,9,13,5,tesseract,raw,తరలించాల్సి,,1.0,1.0,False,True,empty_output,1.1017261240049265,ground_truth/sample_set/test/9/13/5.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/13/5.jpg
test/9/13/6,test_9_13,test,9,13,6,tesseract,raw,చలనచిత్ర,ఇవేంనేవెల,1.125,1.0,False,False,ok,0.9057036599988351,ground_truth/sample_set/test/9/13/6.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/13/6.jpg
test/9/13/7,test_9_13,test,9,13,7,tesseract,raw,చిత్రకథలు,చ లకథోలు,0.5555555555555556,2.0,False,False,ok,0.9566700529976515,ground_truth/sample_set/test/9/13/7.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/13/7.jpg
test/9/13/8,test_9_13,test,9,13,8,tesseract,raw,సాక్ష్యం,,1.0,1.0,False,True,empty_output,0.8018229079898447,ground_truth/sample_set/test/9/13/8.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/13/8.jpg
test/9/13/9,test_9_13,test,9,13,9,tesseract,raw,నిర్ధారించేవారు,,1.0,1.0,False,True,empty_output,1.2175896039989311,ground_truth/sample_set/test/9/13/9.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/13/9.jpg
test/9/13/10,test_9_13,test,9,13,10,tesseract,raw,ఆగమ,ట్రీగమ,1.3333333333333333,1.0,False,False,ok,0.7692948529875139,ground_truth/sample_set/test/9/13/10.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/13/10.jpg
test/9/13/11,test_9_13,test,9,13,11,tesseract,raw,ఊహించని,థీటౌంలరీ,1.0,1.0,False,False,ok,1.0109963659924688,ground_truth/sample_set/test/9/13/11.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/13/11.jpg
test/9/13/12,test_9_13,test,9,13,12,tesseract,raw,నిర్వహించి,,1.0,1.0,False,True,empty_output,0.9596082059870241,ground_truth/sample_set/test/9/13/12.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/13/12.jpg
test/9/13/13,test_9_13,test,9,13,13,tesseract,raw,విపక్షమైన,,1.0,1.0,False,True,empty_output,0.9105466339970008,ground_truth/sample_set/test/9/13/13.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/13/13.jpg
test/9/13/14,test_9_13,test,9,13,14,tesseract,raw,చేతనే,,1.0,1.0,False,True,empty_output,0.7876824080012739,ground_truth/sample_set/test/9/13/14.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/13/14.jpg
test/9/13/15,test_9_13,test,9,13,15,tesseract,raw,ఇంజనీర్స్,,1.0,1.0,False,True,empty_output,0.8970401800033869,ground_truth/sample_set/test/9/13/15.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/13/15.jpg
test/9/13/16,test_9_13,test,9,13,16,tesseract,raw,నావి,,1.0,1.0,False,True,empty_output,0.7065336289961124,ground_truth/sample_set/test/9/13/16.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/13/16.jpg
test/9/13/17,test_9_13,test,9,13,17,tesseract,raw,మనమే,,1.0,1.0,False,True,empty_output,0.8216983699967386,ground_truth/sample_set/test/9/13/17.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/13/17.jpg
test/9/13/18,test_9_13,test,9,13,18,tesseract,raw,రాసుకుంటే,,1.0,1.0,False,True,empty_output,1.0058092069957638,ground_truth/sample_set/test/9/13/18.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/13/18.jpg
test/9/13/19,test_9_13,test,9,13,19,tesseract,raw,భోగాలకు,,1.0,1.0,False,True,empty_output,0.8796680800005561,ground_truth/sample_set/test/9/13/19.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/13/19.jpg
test/9/13/20,test_9_13,test,9,13,20,tesseract,raw,చెల్లింపుదారుల,,1.0,1.0,False,True,empty_output,1.1154066229937598,ground_truth/sample_set/test/9/13/20.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/13/20.jpg
test/9/13/21,test_9_13,test,9,13,21,tesseract,raw,మూడోవారంలో,,1.0,1.0,False,True,empty_output,1.1001973360107513,ground_truth/sample_set/test/9/13/21.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/13/21.jpg
test/9/13/22,test_9_13,test,9,13,22,tesseract,raw,కాలేదెందుకో,,1.0,1.0,False,True,empty_output,1.0536655409960076,ground_truth/sample_set/test/9/13/22.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/13/22.jpg
test/9/13/23,test_9_13,test,9,13,23,tesseract,raw,వినిపించగా,వనీవీంటోగా,0.6,1.0,False,False,ok,0.9754708320106147,ground_truth/sample_set/test/9/13/23.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/13/23.jpg
test/9/13/24,test_9_13,test,9,13,24,tesseract,raw,ఉత్తరఖండ్,,1.0,1.0,False,True,empty_output,0.9663705209968612,ground_truth/sample_set/test/9/13/24.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/13/24.jpg
test/9/53/1,test_9_53,test,9,53,1,tesseract,raw,సిద్ధమవ్వాల్సిన,సర్పి,0.8,1.0,False,False,ok,1.144195190994651,ground_truth/sample_set/test/9/53/1.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/53/1.jpg
test/9/53/2,test_9_53,test,9,53,2,tesseract,raw,జాగ్రత్తపడాలి,స్లోగోత్సటెడౌలీ,0.8461538461538461,1.0,False,False,ok,1.096083679003641,ground_truth/sample_set/test/9/53/2.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/53/2.jpg
test/9/53/3,test_9_53,test,9,53,3,tesseract,raw,శబ్దరూపంలో,,1.0,1.0,False,True,empty_output,1.0206899629993131,ground_truth/sample_set/test/9/53/3.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/53/3.jpg
test/9/53/4,test_9_53,test,9,53,4,tesseract,raw,జానపదుల,న్లోనవేదుల,0.8571428571428571,1.0,False,False,ok,0.8958002209983533,ground_truth/sample_set/test/9/53/4.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/53/4.jpg
test/9/53/5,test_9_53,test,9,53,5,tesseract,raw,స్థిరనివాసం,ప్రీరనివానం,0.36363636363636365,1.0,False,False,ok,0.9355781949998345,ground_truth/sample_set/test/9/53/5.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/53/5.jpg
test/9/53/6,test_9_53,test,9,53,6,tesseract,raw,ఇష్టానుసారంగా,,1.0,1.0,False,True,empty_output,1.0632961329974933,ground_truth/sample_set/test/9/53/6.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/53/6.jpg
test/9/53/7,test_9_53,test,9,53,7,tesseract,raw,తెల్లవారు,తైన్లియొరు,0.5555555555555556,1.0,False,False,ok,0.9353337609936716,ground_truth/sample_set/test/9/53/7.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/53/7.jpg
test/9/53/8,test_9_53,test,9,53,8,tesseract,raw,నువ్వెలా,,1.0,1.0,False,True,empty_output,0.8355090749973897,ground_truth/sample_set/test/9/53/8.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/53/8.jpg
test/9/53/9,test_9_53,test,9,53,9,tesseract,raw,గుడ్డిగా,గుడ్డిగా,0.0,0.0,True,False,ok,0.7475742879905738,ground_truth/sample_set/test/9/53/9.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/53/9.jpg
test/9/53/10,test_9_53,test,9,53,10,tesseract,raw,దొరకదు,,1.0,1.0,False,True,empty_output,0.8427011969906744,ground_truth/sample_set/test/9/53/10.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/53/10.jpg
test/9/53/11,test_9_53,test,9,53,11,tesseract,raw,మిశ్రా,మ్‌,0.6666666666666666,1.0,False,False,ok,0.7435900429991307,ground_truth/sample_set/test/9/53/11.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/53/11.jpg
test/9/53/12,test_9_53,test,9,53,12,tesseract,raw,కూర్చునేందుకు,,1.0,1.0,False,True,empty_output,1.1115376249945257,ground_truth/sample_set/test/9/53/12.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/53/12.jpg
test/9/53/13,test_9_53,test,9,53,13,tesseract,raw,బొమ్మలు,,1.0,1.0,False,True,empty_output,0.8315452300012112,ground_truth/sample_set/test/9/53/13.jpg,/home/tom/telugu_data/ground_truth/sample_set/test/9/53/13.jpg
